-15.5009,-72.35509722222221,2003,1,1,9,15,6
-15.5009,-72.35509722222221,2003,1,2,0,16.2,6.1
-15.5009,-72.35509722222221,2003,1,3,0,17,6
-15.5009,-72.35509722222221,2003,1,4,0,18,3.2
-15.5009,-72.35509722222221,2003,1,5,0,19.2,4.1
-15.5009,-72.35509722222221,2003,1,6,0,19.2,4.2
-15.5009,-72.35509722222221,2003,1,7,0,23.2,7
-15.5009,-72.35509722222221,2003,1,8,1.2,21.2,4
-15.5009,-72.35509722222221,2003,1,9,1.8,19,4.2
-15.5009,-72.35509722222221,2003,1,10,12,19.2,8
-15.5009,-72.35509722222221,2003,1,11,2.4,17,7
-15.5009,-72.35509722222221,2003,1,12,0,17,6
-15.5009,-72.35509722222221,2003,1,13,0,17,5.2
-15.5009,-72.35509722222221,2003,1,14,0,17,5
-15.5009,-72.35509722222221,2003,1,15,0,16.2,4.2
-15.5009,-72.35509722222221,2003,1,16,6.4,15.2,5.2
-15.5009,-72.35509722222221,2003,1,17,0,16.2,6
-15.5009,-72.35509722222221,2003,1,18,0,17,6.2
-15.5009,-72.35509722222221,2003,1,19,1.1,14.2,5
-15.5009,-72.35509722222221,2003,1,20,0,13,3.2
-15.5009,-72.35509722222221,2003,1,21,0,14.4,2.2
-15.5009,-72.35509722222221,2003,1,22,0,16.2,3
-15.5009,-72.35509722222221,2003,1,23,0,16.2,4.2
-15.5009,-72.35509722222221,2003,1,24,3.7,17,4.2
-15.5009,-72.35509722222221,2003,1,25,1,15,6.2
-15.5009,-72.35509722222221,2003,1,26,1.6,16.2,7
-15.5009,-72.35509722222221,2003,1,27,0,18.2,5
-15.5009,-72.35509722222221,2003,1,28,0,18.2,6
-15.5009,-72.35509722222221,2003,1,29,0,19.2,7.2
-15.5009,-72.35509722222221,2003,1,30,0,19.2,6.2
-15.5009,-72.35509722222221,2003,1,31,0,18,5.2
-15.5009,-72.35509722222221,2003,2,1,2.8,18.2,7
-15.5009,-72.35509722222221,2003,2,2,0,16.1,5
-15.5009,-72.35509722222221,2003,2,3,0,20.2,7
-15.5009,-72.35509722222221,2003,2,4,0.01,21.1,8.1
-15.5009,-72.35509722222221,2003,2,5,0,20.2,7
-15.5009,-72.35509722222221,2003,2,6,0,20,6.2
-15.5009,-72.35509722222221,2003,2,7,0,20,7
-15.5009,-72.35509722222221,2003,2,8,0,19.2,5.1
-15.5009,-72.35509722222221,2003,2,9,0,18.2,4.2
-15.5009,-72.35509722222221,2003,2,10,0.01,16,4.2
-15.5009,-72.35509722222221,2003,2,11,1.7,17.2,7
-15.5009,-72.35509722222221,2003,2,12,15.4,18.2,6.2
-15.5009,-72.35509722222221,2003,2,13,0,18.2,6.2
-15.5009,-72.35509722222221,2003,2,14,0,14.2,6.2
-15.5009,-72.35509722222221,2003,2,15,0,16.2,4.2
-15.5009,-72.35509722222221,2003,2,16,1.7,16.2,5.2
-15.5009,-72.35509722222221,2003,2,17,6.8,16.2,5
-15.5009,-72.35509722222221,2003,2,18,5.3,13.2,5
-15.5009,-72.35509722222221,2003,2,19,1.3,15,5
-15.5009,-72.35509722222221,2003,2,20,1,13.2,4.2
-15.5009,-72.35509722222221,2003,2,21,5.5,13.2,4.2
-15.5009,-72.35509722222221,2003,2,22,3.7,15.2,4.2
-15.5009,-72.35509722222221,2003,2,23,7.6,17.2,7.2
-15.5009,-72.35509722222221,2003,2,24,4.8,19,7
-15.5009,-72.35509722222221,2003,2,25,4.2,16,7.2
-15.5009,-72.35509722222221,2003,2,26,5.6,15,6.2
-15.5009,-72.35509722222221,2003,2,27,8.6,15,5.2
-15.5009,-72.35509722222221,2003,2,28,0.01,14.2,5.2
-15.5009,-72.35509722222221,2003,3,1,0,18,6
-15.5009,-72.35509722222221,2003,3,2,0,17,6.2
-15.5009,-72.35509722222221,2003,3,3,7,17,6.2
-15.5009,-72.35509722222221,2003,3,4,1.1,16,6.2
-15.5009,-72.35509722222221,2003,3,5,0,17.2,5.2
-15.5009,-72.35509722222221,2003,3,6,0,18.2,5.2
-15.5009,-72.35509722222221,2003,3,7,0,18.2,7
-15.5009,-72.35509722222221,2003,3,8,0,18.2,5.2
-15.5009,-72.35509722222221,2003,3,9,0,19.2,6.2
-15.5009,-72.35509722222221,2003,3,10,0,20,7.2
-15.5009,-72.35509722222221,2003,3,11,0.01,19.2,6.2
-15.5009,-72.35509722222221,2003,3,12,1.4,19,5.2
-15.5009,-72.35509722222221,2003,3,13,5.6,16.2,7.2
-15.5009,-72.35509722222221,2003,3,14,0,16,5
-15.5009,-72.35509722222221,2003,3,15,0,16,4
-15.5009,-72.35509722222221,2003,3,16,0,17,3.2
-15.5009,-72.35509722222221,2003,3,17,2.6,15.2,4.2
-15.5009,-72.35509722222221,2003,3,18,13.4,11.2,5
-15.5009,-72.35509722222221,2003,3,19,7,12.2,5
-15.5009,-72.35509722222221,2003,3,20,1.7,11,6
-15.5009,-72.35509722222221,2003,3,21,17.5,14,6
-15.5009,-72.35509722222221,2003,3,22,0.01,12.2,4
-15.5009,-72.35509722222221,2003,3,23,0.01,14.2,5.2
-15.5009,-72.35509722222221,2003,3,24,0,15.2,4.2
-15.5009,-72.35509722222221,2003,3,25,0,15.2,4
-15.5009,-72.35509722222221,2003,3,26,2.1,15,5
-15.5009,-72.35509722222221,2003,3,27,0.01,15,4.2
-15.5009,-72.35509722222221,2003,3,28,2.8,16,4.2
-15.5009,-72.35509722222221,2003,3,29,5.5,17,4.2
-15.5009,-72.35509722222221,2003,3,30,1.6,14.2,6.2
-15.5009,-72.35509722222221,2003,3,31,0,15,5
-15.5009,-72.35509722222221,2003,4,1,6.4,16,5
-15.5009,-72.35509722222221,2003,4,2,0,16,6
-15.5009,-72.35509722222221,2003,4,3,0,17,7.2
-15.5009,-72.35509722222221,2003,4,4,0,16.2,7
-15.5009,-72.35509722222221,2003,4,5,0,16.2,5.2
-15.5009,-72.35509722222221,2003,4,6,0,16.2,5.2
-15.5009,-72.35509722222221,2003,4,7,0,16.2,5
-15.5009,-72.35509722222221,2003,4,8,0,18.2,4.2
-15.5009,-72.35509722222221,2003,4,9,0,17,3
-15.5009,-72.35509722222221,2003,4,10,0,16,3
-15.5009,-72.35509722222221,2003,4,11,0,17.2,5
-15.5009,-72.35509722222221,2003,4,12,0,17,4.2
-15.5009,-72.35509722222221,2003,4,13,0,16.2,3
-15.5009,-72.35509722222221,2003,4,14,0,15,3.2
-15.5009,-72.35509722222221,2003,4,15,0,16,3.2
-15.5009,-72.35509722222221,2003,4,16,0,16,4
-15.5009,-72.35509722222221,2003,4,17,0,14.2,4
-15.5009,-72.35509722222221,2003,4,18,0,15,2.2
-15.5009,-72.35509722222221,2003,4,19,0,17.2,2
-15.5009,-72.35509722222221,2003,4,20,0,17,4
-15.5009,-72.35509722222221,2003,4,21,0,15,3.2
-15.5009,-72.35509722222221,2003,4,22,0,15.2,4
-15.5009,-72.35509722222221,2003,4,23,0,14.2,3.2
-15.5009,-72.35509722222221,2003,4,24,0,18,4.2
-15.5009,-72.35509722222221,2003,4,25,0.01,18,7
-15.5009,-72.35509722222221,2003,4,26,0,18.2,6
-15.5009,-72.35509722222221,2003,4,27,0,19.2,7
-15.5009,-72.35509722222221,2003,4,28,0,18,5.2
