-16.0728778,-72.49225833333334,2003,1,1,0,27.7,17.1
-16.0728778,-72.49225833333334,2003,1,2,0,26.6,16.5
-16.0728778,-72.49225833333334,2003,1,3,0,26.7,17.6
-16.0728778,-72.49225833333334,2003,1,4,0,29.2,16.7
-16.0728778,-72.49225833333334,2003,1,5,0,29.5,15.3
-16.0728778,-72.49225833333334,2003,1,6,0,29,15.2
-16.0728778,-72.49225833333334,2003,1,7,0,28.9,14.9
-16.0728778,-72.49225833333334,2003,1,8,0,28.8,15.1
-16.0728778,-72.49225833333334,2003,1,9,0,29.3,16.9
-16.0728778,-72.49225833333334,2003,1,10,0,28.7,17.9
-16.0728778,-72.49225833333334,2003,1,11,0,29.8,17.8
-16.0728778,-72.49225833333334,2003,1,12,0,30.3,16.8
-16.0728778,-72.49225833333334,2003,1,13,0,29.6,17.4
-16.0728778,-72.49225833333334,2003,1,14,0,28.3,18
-16.0728778,-72.49225833333334,2003,1,15,0,29.7,17.2
-16.0728778,-72.49225833333334,2003,1,16,0,30.4,17.5
-16.0728778,-72.49225833333334,2003,1,17,0,31.3,17.7
-16.0728778,-72.49225833333334,2003,1,18,0,28.9,17.4
-16.0728778,-72.49225833333334,2003,1,19,0,27,16.8
-16.0728778,-72.49225833333334,2003,1,20,0,28.2,18.6
-16.0728778,-72.49225833333334,2003,1,21,0,30,18.8
-16.0728778,-72.49225833333334,2003,1,22,0,28.6,16.9
-16.0728778,-72.49225833333334,2003,1,23,0,28.8,17.1
-16.0728778,-72.49225833333334,2003,1,24,0,29.5,18.1
-16.0728778,-72.49225833333334,2003,1,25,0,31.4,19.5
-16.0728778,-72.49225833333334,2003,1,26,0,29.6,19.4
-16.0728778,-72.49225833333334,2003,1,27,0,29.4,16.2
-16.0728778,-72.49225833333334,2003,1,28,0,27.1,16.5
-16.0728778,-72.49225833333334,2003,1,29,0,29,15.5
-16.0728778,-72.49225833333334,2003,1,30,0,29.7,15.7
-16.0728778,-72.49225833333334,2003,1,31,0,29.8,17.1
-16.0728778,-72.49225833333334,2003,2,1,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,2,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,3,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,4,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,5,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,6,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,7,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,8,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,9,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,10,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,11,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,12,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,13,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,14,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,15,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,16,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,17,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,18,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,19,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,20,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,21,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,22,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,23,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,24,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,25,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,26,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,27,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,2,28,-99.9,-99.9,-99.9
-16.0728778,-72.49225833333334,2003,3,1,0,29.7,15.9
-16.0728778,-72.49225833333334,2003,3,2,0,27.7,15.4
-16.0728778,-72.49225833333334,2003,3,3,0,30.3,15
-16.0728778,-72.49225833333334,2003,3,4,0,30.5,16.7
-16.0728778,-72.49225833333334,2003,3,5,0,32.4,16.3
-16.0728778,-72.49225833333334,2003,3,6,0,29.8,15.3
-16.0728778,-72.49225833333334,2003,3,7,0,31,15.5
-16.0728778,-72.49225833333334,2003,3,8,0,31.3,15.7
-16.0728778,-72.49225833333334,2003,3,9,0,30.4,16.2
-16.0728778,-72.49225833333334,2003,3,10,0,29.8,17
-16.0728778,-72.49225833333334,2003,3,11,0,30.8,15.6
-16.0728778,-72.49225833333334,2003,3,12,0,29.2,15.1
-16.0728778,-72.49225833333334,2003,3,13,0,30.6,17.2
-16.0728778,-72.49225833333334,2003,3,14,0,31.1,17.3
-16.0728778,-72.49225833333334,2003,3,15,0,31.7,19.3
-16.0728778,-72.49225833333334,2003,3,16,0,30.7,16.8
-16.0728778,-72.49225833333334,2003,3,17,0,27.6,17.5
-16.0728778,-72.49225833333334,2003,3,18,0.01,29.5,18.6
-16.0728778,-72.49225833333334,2003,3,19,0,30.5,19.2
-16.0728778,-72.49225833333334,2003,3,20,0,29.2,19.3
-16.0728778,-72.49225833333334,2003,3,21,0.01,31.3,17.9
-16.0728778,-72.49225833333334,2003,3,22,0,30.2,18.2
-16.0728778,-72.49225833333334,2003,3,23,0,29.3,17.2
-16.0728778,-72.49225833333334,2003,3,24,0,29.7,15.6
-16.0728778,-72.49225833333334,2003,3,25,0,31.2,15.8
-16.0728778,-72.49225833333334,2003,3,26,0,28.6,14.6
-16.0728778,-72.49225833333334,2003,3,27,0,29.1,14.2
-16.0728778,-72.49225833333334,2003,3,28,0,30.8,15
-16.0728778,-72.49225833333334,2003,3,29,0,30.5,16.3
-16.0728778,-72.49225833333334,2003,3,30,0,30.3,17.2
-16.0728778,-72.49225833333334,2003,3,31,0,29.8,16.4
-16.0728778,-72.49225833333334,2003,4,1,0,30.3,15.4
-16.0728778,-72.49225833333334,2003,4,2,0,30.2,16.5
-16.0728778,-72.49225833333334,2003,4,3,0,28.9,16.3
-16.0728778,-72.49225833333334,2003,4,4,0,26.6,16.2
-16.0728778,-72.49225833333334,2003,4,5,0,28.1,14.8
-16.0728778,-72.49225833333334,2003,4,6,0,31.2,14.9
-16.0728778,-72.49225833333334,2003,4,7,0,30.1,18
-16.0728778,-72.49225833333334,2003,4,8,0,28.6,15.5
-16.0728778,-72.49225833333334,2003,4,9,0,30.6,17.9
-16.0728778,-72.49225833333334,2003,4,10,0,32.1,13.4
-16.0728778,-72.49225833333334,2003,4,11,0,30.4,13.5
-16.0728778,-72.49225833333334,2003,4,12,0,30.5,11.5
-16.0728778,-72.49225833333334,2003,4,13,0,29.2,11.4
-16.0728778,-72.49225833333334,2003,4,14,0,27.5,11.3
-16.0728778,-72.49225833333334,2003,4,15,0,28.7,11.6
-16.0728778,-72.49225833333334,2003,4,16,0,26.6,11.7
-16.0728778,-72.49225833333334,2003,4,17,0,27.1,11.8
-16.0728778,-72.49225833333334,2003,4,18,0,28.6,13.2
-16.0728778,-72.49225833333334,2003,4,19,0,28.8,11.9
-16.0728778,-72.49225833333334,2003,4,20,0,27.8,9.8
-16.0728778,-72.49225833333334,2003,4,21,0,28.5,10.8
-16.0728778,-72.49225833333334,2003,4,22,0,29.3,10.5
-16.0728778,-72.49225833333334,2003,4,23,0,30.8,13
-16.0728778,-72.49225833333334,2003,4,24,0,28.4,12.7
-16.0728778,-72.49225833333334,2003,4,25,0,27.9,14
-16.0728778,-72.49225833333334,2003,4,26,0,28.3,13.4
-16.0728778,-72.49225833333334,2003,4,27,0,28.2,13.3
-16.0728778,-72.49225833333334,2003,4,28,0,29.1,12.3
-16.0728778,-72.49225833333334,2003,4,29,0,28.1,12.4
-16.0728778,-72.49225833333334,2003,4,30,0,29.4,13.5
-16.0728778,-72.49225833333334,2003,5,1,0,30.2,13.1
-16.0728778,-72.49225833333334,2003,5,2,0,29.6,11
-16.0728778,-72.49225833333334,2003,5,3,0,28.6,11.8
-16.0728778,-72.49225833333334,2003,5,4,0,26.4,10.3
-16.0728778,-72.49225833333334,2003,5,5,0,27.5,9.5
-16.0728778,-72.49225833333334,2003,5,6,0,27.4,11.2
-16.0728778,-72.49225833333334,2003,5,7,0,27.6,10.4
-16.0728778,-72.49225833333334,2003,5,8,0,28.8,11.1
-16.0728778,-72.49225833333334,2003,5,9,0,26.5,12.3
-16.0728778,-72.49225833333334,2003,5,10,0,25.6,13.5
-16.0728778,-72.49225833333334,2003,5,11,0,27.2,10.5
-16.0728778,-72.49225833333334,2003,5,12,0,27.9,10.6
-16.0728778,-72.49225833333334,2003,5,13,0,27,13.3
-16.0728778,-72.49225833333334,2003,5,14,0,28.8,13.8
-16.0728778,-72.49225833333334,2003,5,15,0,27.1,12.4
-16.0728778,-72.49225833333334,2003,5,16,0,26.9,13.2
-16.0728778,-72.49225833333334,2003,5,17,0,26.4,14.4
-16.0728778,-72.49225833333334,2003,5,18,0,25.2,14.3
-16.0728778,-72.49225833333334,2003,5,19,0,31.6,15.2
-16.0728778,-72.49225833333334,2003,5,20,0,26.6,15.8
-16.0728778,-72.49225833333334,2003,5,21,0,26.8,14.9
-16.0728778,-72.49225833333334,2003,5,22,0,26.7,14.2
-16.0728778,-72.49225833333334,2003,5,23,0,26.5,9.6
-16.0728778,-72.49225833333334,2003,5,24,0,26.4,8.6
-16.0728778,-72.49225833333334,2003,5,25,0,25.7,8.2
-16.0728778,-72.49225833333334,2003,5,26,0,26.3,8.1
-16.0728778,-72.49225833333334,2003,5,27,0,26.6,8.3
-16.0728778,-72.49225833333334,2003,5,28,0,25.6,8.4
-16.0728778,-72.49225833333334,2003,5,29,0,25.4,8.5
-16.0728778,-72.49225833333334,2003,5,30,0,26.7,7.4
-16.0728778,-72.49225833333334,2003,5,31,0,25.5,7.3
-16.0728778,-72.49225833333334,2003,6,1,0,25.4,8.7
-16.0728778,-72.49225833333334,2003,6,2,0,23.3,6.8
-16.0728778,-72.49225833333334,2003,6,3,0,23.2,9.4
-16.0728778,-72.49225833333334,2003,6,4,0,25.4,9.2
-16.0728778,-72.49225833333334,2003,6,5,0,25.6,8.5
-16.0728778,-72.49225833333334,2003,6,6,0,25.3,7.6
-16.0728778,-72.49225833333334,2003,6,7,0,29.2,7.8
-16.0728778,-72.49225833333334,2003,6,8,0,27.4,8.4
-16.0728778,-72.49225833333334,2003,6,9,0,25.2,9.5
-16.0728778,-72.49225833333334,2003,6,10,0,24.6,9.8
-16.0728778,-72.49225833333334,2003,6,11,0,23.4,10.1
-16.0728778,-72.49225833333334,2003,6,12,0,22.5,8.6
-16.0728778,-72.49225833333334,2003,6,13,0,23.5,8.3
-16.0728778,-72.49225833333334,2003,6,14,0,23.6,7.4
-16.0728778,-72.49225833333334,2003,6,15,0,23.7,8.2
-16.0728778,-72.49225833333334,2003,6,16,0,23,6.7
-16.0728778,-72.49225833333334,2003,6,17,0,23.6,6.4
-16.0728778,-72.49225833333334,2003,6,18,0,23.3,7.3
-16.0728778,-72.49225833333334,2003,6,19,0,23.2,6.8
-16.0728778,-72.49225833333334,2003,6,20,0,24.2,6.3
-16.0728778,-72.49225833333334,2003,6,21,0,23.4,6.6
-16.0728778,-72.49225833333334,2003,6,22,0,23.5,6.2
-16.0728778,-72.49225833333334,2003,6,23,0,25.7,7.2
-16.0728778,-72.49225833333334,2003,6,24,0,26.6,8.8
-16.0728778,-72.49225833333334,2003,6,25,0,25.8,8.9
-16.0728778,-72.49225833333334,2003,6,26,0,25.9,10
-16.0728778,-72.49225833333334,2003,6,27,0,24.3,8.4
-16.0728778,-72.49225833333334,2003,6,28,0,22.8,7.4
-16.0728778,-72.49225833333334,2003,6,29,0,21,7.8
-16.0728778,-72.49225833333334,2003,6,30,0,24.5,7.2
-16.0728778,-72.49225833333334,2003,7,1,0,27.4,9.2
-16.0728778,-72.49225833333334,2003,7,2,0,26.9,10.4
-16.0728778,-72.49225833333334,2003,7,3,0,25.1,11.9
-16.0728778,-72.49225833333334,2003,7,4,0,25,9.1
-16.0728778,-72.49225833333334,2003,7,5,0,24.3,8.6
-16.0728778,-72.49225833333334,2003,7,6,0,22.8,9
-16.0728778,-72.49225833333334,2003,7,7,0,23,8
-16.0728778,-72.49225833333334,2003,7,8,0,23.5,7.5
-16.0728778,-72.49225833333334,2003,7,9,0,23.3,7.4
-16.0728778,-72.49225833333334,2003,7,10,0,23.9,7.2
-16.0728778,-72.49225833333334,2003,7,11,0,25.3,7
-16.0728778,-72.49225833333334,2003,7,12,0,22.8,7.3
-16.0728778,-72.49225833333334,2003,7,13,0,22.6,8.1
-16.0728778,-72.49225833333334,2003,7,14,0,20.9,8.2
-16.0728778,-72.49225833333334,2003,7,15,0,22.7,6.2
-16.0728778,-72.49225833333334,2003,7,16,0,22.9,7.2
-16.0728778,-72.49225833333334,2003,7,17,0,22.5,6.8
-16.0728778,-72.49225833333334,2003,7,18,0.01,22.6,10.2
-16.0728778,-72.49225833333334,2003,7,19,0,23.8,10.8
-16.0728778,-72.49225833333334,2003,7,20,0,23.2,10.5
-16.0728778,-72.49225833333334,2003,7,21,0,26.6,10.4
-16.0728778,-72.49225833333334,2003,7,22,0,22.8,10.1
-16.0728778,-72.49225833333334,2003,7,23,0,21,13.2
-16.0728778,-72.49225833333334,2003,7,24,0,20.2,10.3
-16.0728778,-72.49225833333334,2003,7,25,0,19.5,10.9
-16.0728778,-72.49225833333334,2003,7,26,0,23.1,8
-16.0728778,-72.49225833333334,2003,7,27,0,23.3,7.4
-16.0728778,-72.49225833333334,2003,7,28,0,23.4,8.4
-16.0728778,-72.49225833333334,2003,7,29,0,26.2,8.1
-16.0728778,-72.49225833333334,2003,7,30,0,24.6,7.9
-16.0728778,-72.49225833333334,2003,7,31,0,26.4,8.2
-16.0728778,-72.49225833333334,2003,8,1,0,21.7,9
-16.0728778,-72.49225833333334,2003,8,2,0,20.4,10.2
-16.0728778,-72.49225833333334,2003,8,3,0,22.3,11.8
-16.0728778,-72.49225833333334,2003,8,4,0,23.8,12.2
-16.0728778,-72.49225833333334,2003,8,5,0,21.9,8.9
-16.0728778,-72.49225833333334,2003,8,6,0,21.8,8.1
-16.0728778,-72.49225833333334,2003,8,7,0,22.8,7.6
-16.0728778,-72.49225833333334,2003,8,8,0,27.4,7.8
-16.0728778,-72.49225833333334,2003,8,9,0,22.4,8
-16.0728778,-72.49225833333334,2003,8,10,0,26.3,8.4
-16.0728778,-72.49225833333334,2003,8,11,0,27,7.5
-16.0728778,-72.49225833333334,2003,8,12,0,26.4,8.3
-16.0728778,-72.49225833333334,2003,8,13,0,22,7.2
-16.0728778,-72.49225833333334,2003,8,14,0,25.5,8
-16.0728778,-72.49225833333334,2003,8,15,0,24.2,8.2
-16.0728778,-72.49225833333334,2003,8,16,0,27.4,7
-16.0728778,-72.49225833333334,2003,8,17,0,28.8,9.8
-16.0728778,-72.49225833333334,2003,8,18,0,27.6,8.5
-16.0728778,-72.49225833333334,2003,8,19,0,26,8.4
-16.0728778,-72.49225833333334,2003,8,20,0,25.4,7.4
-16.0728778,-72.49225833333334,2003,8,21,0,23.2,7
-16.0728778,-72.49225833333334,2003,8,22,0,21.8,6.2
-16.0728778,-72.49225833333334,2003,8,23,0,20.7,9.8
-16.0728778,-72.49225833333334,2003,8,24,0,21.2,9.6
-16.0728778,-72.49225833333334,2003,8,25,0,25.2,8.8
-16.0728778,-72.49225833333334,2003,8,26,0,25.8,7.8
-16.0728778,-72.49225833333334,2003,8,27,0,27.2,8.9
